agent_id,task_type,capability_match,agent_current_load,agent_success_rate,task_complexity,duration_ms
agent_1,code_generation,0,0,0.9011,1.5,9596
agent_1,text_processing,1,3,0.9476,1.0,2889
agent_2,code_generation,1,1,0.9593,1.5,4297
agent_3,code_generation,0,2,0.9883,1.5,9918
agent_1,image_analysis,0,0,0.9179,1.8,11346
agent_3,image_analysis,1,1,0.9866,1.8,3837
agent_1,image_analysis,0,0,0.9741,1.8,10160
agent_3,code_generation,0,1,0.9132,1.5,9923
agent_3,text_processing,0,1,0.928,1.0,6092
agent_3,code_generation,0,1,0.9702,1.5,10046
agent_1,image_analysis,0,0,0.9565,1.8,10005
agent_1,code_generation,0,1,0.9006,1.5,10344
agent_2,code_generation,1,3,0.9576,1.5,5298
agent_2,code_generation,1,0,0.9815,1.5,3526
agent_2,image_analysis,0,0,0.9171,1.8,11667
agent_3,data_analysis,1,1,0.9622,1.2,2558
agent_3,data_analysis,1,2,0.9856,1.2,3023
agent_2,data_analysis,0,0,0.9282,1.2,8397
agent_3,image_analysis,1,3,0.9079,1.8,4924
agent_3,image_analysis,1,2,0.9056,1.8,4294
agent_1,data_analysis,1,1,0.9288,1.2,2897
agent_1,data_analysis,1,0,0.9056,1.2,2377
agent_3,code_generation,0,2,0.9653,1.5,10321
agent_2,data_analysis,0,1,0.9854,1.2,9863
agent_1,code_generation,0,3,0.947,1.5,14332
agent_3,data_analysis,1,0,0.985,1.2,2136
agent_2,code_generation,1,0,0.9235,1.5,3391
agent_3,code_generation,0,2,0.9851,1.5,10672
agent_2,data_analysis,0,0,0.9701,1.2,9195
agent_3,data_analysis,1,3,0.9813,1.2,2943
agent_2,data_analysis,0,0,0.9219,1.2,9165
agent_3,image_analysis,1,1,0.9083,1.8,3675
agent_2,data_analysis,0,3,0.9367,1.2,12138
agent_2,text_processing,1,2,0.9304,1.0,2982
agent_2,image_analysis,0,1,0.9571,1.8,15021
agent_3,image_analysis,1,3,0.9368,1.8,4431
agent_3,data_analysis,1,2,0.9607,1.2,2903
agent_2,image_analysis,0,1,0.9356,1.8,16117
agent_2,image_analysis,0,1,0.9247,1.8,15941
agent_3,data_analysis,1,1,0.9473,1.2,2573
agent_3,image_analysis,1,3,0.9898,1.8,4234
agent_2,code_generation,1,0,0.9675,1.5,3437
agent_3,data_analysis,1,1,0.9756,1.2,2328
agent_3,data_analysis,1,3,0.9642,1.2,2837
agent_1,image_analysis,0,3,0.9824,1.8,14907
agent_3,image_analysis,1,1,0.9677,1.8,3372
agent_3,text_processing,0,3,0.9629,1.0,7100
agent_3,text_processing,0,0,0.9526,1.0,5020
agent_3,text_processing,0,2,0.9579,1.0,7209
agent_1,text_processing,1,0,0.9822,1.0,1947
agent_2,data_analysis,0,2,0.9301,1.2,11934
agent_3,text_processing,0,3,0.9502,1.0,7072
agent_3,text_processing,0,3,0.9196,1.0,7398
agent_1,text_processing,1,2,0.9758,1.0,2366
agent_2,text_processing,1,0,0.9537,1.0,2457
agent_1,text_processing,1,2,0.9257,1.0,2518
agent_2,text_processing,1,3,0.9892,1.0,3541
agent_2,image_analysis,0,0,0.9873,1.8,13281
agent_2,data_analysis,0,3,0.9,1.2,11867
agent_2,text_processing,1,3,0.9708,1.0,3437
agent_2,code_generation,1,2,0.9177,1.5,5051
agent_3,code_generation,0,3,0.9791,1.5,10607
agent_3,image_analysis,1,1,0.937,1.8,3598
agent_1,text_processing,1,3,0.9097,1.0,3174
agent_2,data_analysis,0,0,0.9404,1.2,8461
agent_1,code_generation,0,0,0.911,1.5,8529
agent_1,image_analysis,0,1,0.9122,1.8,12189
agent_2,image_analysis,0,0,0.964,1.8,11747
agent_3,image_analysis,1,2,0.9353,1.8,3884
agent_1,data_analysis,1,2,0.9492,1.2,3147
agent_3,image_analysis,1,3,0.9859,1.8,4983
agent_3,data_analysis,1,1,0.9836,1.2,2409
agent_1,image_analysis,0,0,0.977,1.8,9824
agent_3,text_processing,0,0,0.9571,1.0,4964
agent_1,data_analysis,1,0,0.9136,1.2,2638
agent_2,image_analysis,0,2,0.9831,1.8,17682
agent_1,image_analysis,0,1,0.9694,1.8,13003
agent_1,text_processing,1,3,0.9142,1.0,3136
agent_1,text_processing,1,3,0.9164,1.0,2786
agent_1,code_generation,0,3,0.9287,1.5,12032
agent_3,image_analysis,1,0,0.9459,1.8,2920
agent_1,image_analysis,0,2,0.9461,1.8,14456
agent_2,code_generation,1,0,0.9819,1.5,3386
agent_2,text_processing,1,0,0.942,1.0,2302
agent_1,code_generation,0,2,0.989,1.5,11902
agent_2,image_analysis,0,2,0.9687,1.8,15339
agent_1,text_processing,1,1,0.9685,1.0,2140
agent_2,image_analysis,0,2,0.9255,1.8,15353
agent_1,code_generation,0,3,0.9137,1.5,13545
agent_2,image_analysis,0,3,0.9105,1.8,18924
agent_2,data_analysis,0,2,0.9759,1.2,10793
agent_3,data_analysis,1,2,0.9074,1.2,3053
agent_2,code_generation,1,1,0.9265,1.5,4007
agent_3,code_generation,0,3,0.9303,1.5,10676
agent_1,text_processing,1,1,0.9672,1.0,2387
agent_3,data_analysis,1,0,0.9229,1.2,2330
agent_1,code_generation,0,2,0.9646,1.5,10856
agent_3,code_generation,0,2,0.94,1.5,10579
agent_3,data_analysis,1,3,0.9497,1.2,3179
agent_1,image_analysis,0,0,0.9446,1.8,10486
agent_1,image_analysis,0,3,0.9719,1.8,14392
agent_1,text_processing,1,0,0.9148,1.0,2136
agent_3,data_analysis,1,3,0.9762,1.2,3423
agent_2,image_analysis,0,1,0.9675,1.8,13964
agent_1,text_processing,1,3,0.902,1.0,3024
agent_2,data_analysis,0,1,0.9647,1.2,9608
agent_1,image_analysis,0,2,0.9669,1.8,14902
agent_1,data_analysis,1,1,0.9144,1.2,2757
agent_1,text_processing,1,1,0.9013,1.0,2190
agent_2,text_processing,1,1,0.962,1.0,3000
agent_1,image_analysis,0,0,0.9556,1.8,10825
agent_2,code_generation,1,0,0.9051,1.5,3683
agent_1,code_generation,0,0,0.9879,1.5,9182
agent_1,image_analysis,0,0,0.9545,1.8,9802
agent_2,image_analysis,0,0,0.9105,1.8,12309
agent_1,data_analysis,1,1,0.9363,1.2,2652
agent_3,data_analysis,1,1,0.9544,1.2,2324
agent_3,image_analysis,1,3,0.9522,1.8,5096
agent_3,code_generation,0,3,0.9701,1.5,11707
agent_2,code_generation,1,1,0.9465,1.5,4309
agent_1,text_processing,1,2,0.974,1.0,2346
agent_2,data_analysis,0,2,0.9734,1.2,12102
agent_2,data_analysis,0,1,0.9691,1.2,10160
agent_1,data_analysis,1,3,0.9021,1.2,3602
agent_2,data_analysis,0,0,0.9366,1.2,8469
agent_3,image_analysis,1,0,0.9379,1.8,3418
agent_3,text_processing,0,1,0.9453,1.0,6718
agent_1,image_analysis,0,1,0.9815,1.8,13436
agent_3,code_generation,0,0,0.9268,1.5,7709
agent_2,text_processing,1,0,0.9101,1.0,2415
agent_3,code_generation,0,0,0.9567,1.5,7717
agent_3,text_processing,0,3,0.912,1.0,7686
agent_3,data_analysis,1,1,0.9531,1.2,2528
agent_3,text_processing,0,1,0.9504,1.0,5958
agent_2,image_analysis,0,0,0.9487,1.8,12808
agent_3,image_analysis,1,3,0.9105,1.8,4563
agent_2,data_analysis,0,1,0.9701,1.2,9231
agent_2,image_analysis,0,3,0.9014,1.8,20579
agent_2,code_generation,1,2,0.9669,1.5,5020
agent_3,image_analysis,1,2,0.9754,1.8,4052
agent_1,data_analysis,1,1,0.9062,1.2,3023
agent_2,code_generation,1,0,0.9584,1.5,3937
agent_1,data_analysis,1,2,0.9123,1.2,3020
agent_1,text_processing,1,3,0.9044,1.0,3025
agent_2,code_generation,1,2,0.9059,1.5,4375
agent_3,code_generation,0,3,0.98,1.5,12383
agent_1,image_analysis,0,0,0.9127,1.8,11480
agent_1,code_generation,0,3,0.9417,1.5,12568
agent_1,image_analysis,0,2,0.901,1.8,13377
agent_3,data_analysis,1,0,0.9056,1.2,2185
agent_3,code_generation,0,3,0.989,1.5,12450
agent_2,text_processing,1,2,0.979,1.0,3223
agent_2,data_analysis,0,0,0.9473,1.2,8468
agent_3,code_generation,0,1,0.9586,1.5,9342
agent_2,text_processing,1,1,0.9033,1.0,3022
agent_3,text_processing,0,0,0.9787,1.0,5533
agent_3,code_generation,0,3,0.9044,1.5,12173
agent_2,data_analysis,0,0,0.9581,1.2,7850
agent_2,data_analysis,0,1,0.9641,1.2,10783
agent_1,code_generation,0,3,0.9518,1.5,11785
agent_1,data_analysis,1,0,0.9181,1.2,2605
agent_1,image_analysis,0,0,0.9839,1.8,11729
agent_3,code_generation,0,2,0.9686,1.5,11260
agent_2,image_analysis,0,0,0.9858,1.8,12835
agent_1,image_analysis,0,1,0.9061,1.8,12453
agent_2,data_analysis,0,0,0.9542,1.2,9184
agent_3,code_generation,0,0,0.9515,1.5,8278
agent_2,text_processing,1,1,0.9487,1.0,3015
agent_1,code_generation,0,0,0.9704,1.5,9113
agent_3,image_analysis,1,0,0.9808,1.8,3176
agent_1,data_analysis,1,1,0.9334,1.2,2999
agent_2,text_processing,1,1,0.9288,1.0,2604
agent_2,code_generation,1,3,0.9079,1.5,5280
agent_3,image_analysis,1,0,0.9329,1.8,2991
agent_2,code_generation,1,3,0.9496,1.5,4955
agent_3,text_processing,0,0,0.9658,1.0,5815
agent_3,image_analysis,1,1,0.9634,1.8,3819
agent_1,image_analysis,0,0,0.9456,1.8,11731
agent_2,code_generation,1,0,0.9618,1.5,3772
agent_3,data_analysis,1,1,0.9421,1.2,2449
agent_2,code_generation,1,0,0.9833,1.5,3633
agent_1,code_generation,0,0,0.983,1.5,9352
agent_1,text_processing,1,0,0.9843,1.0,1946
agent_2,image_analysis,0,1,0.9673,1.8,14783
agent_3,image_analysis,1,0,0.9505,1.8,3526
agent_3,code_generation,0,2,0.9442,1.5,11036
agent_1,text_processing,1,3,0.9443,1.0,2970
agent_1,image_analysis,0,2,0.9371,1.8,14030
agent_3,data_analysis,1,3,0.965,1.2,3001
agent_1,text_processing,1,2,0.9204,1.0,2722
agent_3,image_analysis,1,1,0.9382,1.8,4072
agent_3,data_analysis,1,2,0.9602,1.2,2585
agent_3,data_analysis,1,0,0.927,1.2,2036
agent_2,data_analysis,0,3,0.9394,1.2,13560
agent_1,data_analysis,1,2,0.9339,1.2,3311
agent_1,text_processing,1,2,0.9657,1.0,2756
agent_1,image_analysis,0,0,0.9399,1.8,10956
agent_3,text_processing,0,3,0.9722,1.0,8431
agent_3,image_analysis,1,0,0.9185,1.8,3083
agent_1,image_analysis,0,3,0.9735,1.8,15949
agent_3,code_generation,0,2,0.9629,1.5,9598
agent_1,text_processing,1,3,0.9068,1.0,2973
agent_2,text_processing,1,0,0.9518,1.0,2441
agent_3,code_generation,0,2,0.935,1.5,9728
agent_1,data_analysis,1,3,0.9369,1.2,3540
agent_1,image_analysis,0,2,0.9075,1.8,14672
agent_1,code_generation,0,2,0.9378,1.5,10764
agent_3,code_generation,0,3,0.9054,1.5,12108
agent_3,data_analysis,1,0,0.9288,1.2,1956
agent_1,code_generation,0,3,0.9381,1.5,12110
agent_3,image_analysis,1,3,0.9059,1.8,4311
agent_2,code_generation,1,3,0.9682,1.5,4977
agent_3,image_analysis,1,3,0.9067,1.8,4675
agent_2,data_analysis,0,2,0.9262,1.2,11297
agent_1,data_analysis,1,2,0.9018,1.2,3085
agent_2,text_processing,1,0,0.9852,1.0,2453
agent_2,text_processing,1,0,0.9023,1.0,2254
agent_3,text_processing,0,1,0.9628,1.0,5887
agent_2,image_analysis,0,0,0.9217,1.8,13737
agent_1,data_analysis,1,2,0.9373,1.2,3135
agent_2,code_generation,1,2,0.958,1.5,4716
agent_1,code_generation,0,1,0.9675,1.5,10155
agent_3,code_generation,0,1,0.9751,1.5,8644
agent_3,text_processing,0,0,0.9038,1.0,5662
agent_3,code_generation,0,2,0.9422,1.5,10750
agent_2,data_analysis,0,3,0.9157,1.2,11955
agent_3,text_processing,0,2,0.9601,1.0,7435
agent_2,image_analysis,0,0,0.9844,1.8,13046
agent_3,data_analysis,1,2,0.9131,1.2,2989
agent_3,image_analysis,1,1,0.969,1.8,3461
agent_2,data_analysis,0,1,0.92,1.2,10012
agent_3,data_analysis,1,3,0.9748,1.2,3149
agent_1,image_analysis,0,2,0.9276,1.8,14823
agent_2,text_processing,1,1,0.9833,1.0,2684
agent_3,text_processing,0,0,0.9342,1.0,5123
agent_2,text_processing,1,1,0.9674,1.0,2607
agent_1,data_analysis,1,1,0.908,1.2,2884
agent_3,text_processing,0,3,0.9243,1.0,8099
agent_2,text_processing,1,1,0.9203,1.0,2988
agent_1,image_analysis,0,2,0.9393,1.8,13726
agent_2,text_processing,1,0,0.9693,1.0,2616
agent_3,text_processing,0,0,0.982,1.0,5218
agent_3,image_analysis,1,2,0.978,1.8,3907
agent_1,text_processing,1,2,0.9755,1.0,2354
agent_1,code_generation,0,3,0.9304,1.5,12857
agent_2,code_generation,1,3,0.9046,1.5,5580
agent_1,data_analysis,1,0,0.9777,1.2,2565
agent_1,image_analysis,0,3,0.9119,1.8,15955
agent_2,code_generation,1,3,0.9638,1.5,5059
agent_1,text_processing,1,1,0.9832,1.0,2286
agent_1,text_processing,1,1,0.9742,1.0,2232
agent_1,data_analysis,1,0,0.9464,1.2,2258
agent_1,code_generation,0,3,0.9698,1.5,14162
agent_3,image_analysis,1,2,0.9386,1.8,3884
agent_3,image_analysis,1,2,0.9443,1.8,4178
agent_3,data_analysis,1,0,0.9854,1.2,2183
agent_3,data_analysis,1,0,0.92,1.2,2367
agent_1,image_analysis,0,0,0.9754,1.8,11695
agent_1,data_analysis,1,0,0.9684,1.2,2412
agent_2,code_generation,1,3,0.9138,1.5,4916
agent_3,text_processing,0,2,0.9202,1.0,7621
agent_3,image_analysis,1,2,0.9621,1.8,4560
agent_3,data_analysis,1,0,0.9835,1.2,1999
agent_2,image_analysis,0,0,0.943,1.8,13777
agent_3,code_generation,0,0,0.9873,1.5,8714
agent_1,text_processing,1,1,0.9683,1.0,2400
agent_2,image_analysis,0,3,0.9676,1.8,17234
agent_1,text_processing,1,3,0.9036,1.0,2798
agent_2,image_analysis,0,3,0.9785,1.8,18845
agent_2,text_processing,1,2,0.9739,1.0,3008
agent_3,data_analysis,1,1,0.9434,1.2,2245
agent_2,text_processing,1,2,0.9155,1.0,3152
agent_2,text_processing,1,2,0.974,1.0,2839
agent_2,code_generation,1,2,0.9107,1.5,4957
agent_2,image_analysis,0,0,0.9056,1.8,12515
agent_3,data_analysis,1,0,0.9105,1.2,1968
agent_3,text_processing,0,0,0.9618,1.0,5349
agent_3,text_processing,0,0,0.9114,1.0,5413
agent_1,code_generation,0,3,0.9169,1.5,14007
agent_1,image_analysis,0,0,0.9039,1.8,11198
agent_2,data_analysis,0,0,0.9804,1.2,8086
agent_2,data_analysis,0,1,0.9814,1.2,9002
agent_1,data_analysis,1,1,0.9254,1.2,2607
agent_2,code_generation,1,0,0.9442,1.5,3609
agent_1,text_processing,1,2,0.9743,1.0,2792
agent_2,text_processing,1,2,0.9219,1.0,3395
agent_1,code_generation,0,3,0.9163,1.5,12962
agent_3,text_processing,0,3,0.9552,1.0,7463
agent_1,image_analysis,0,2,0.9244,1.8,12689
agent_3,text_processing,0,0,0.9064,1.0,5672
agent_2,image_analysis,0,0,0.9186,1.8,12852
agent_2,image_analysis,0,3,0.9188,1.8,18902
agent_3,image_analysis,1,3,0.9805,1.8,4589
agent_1,image_analysis,0,0,0.9417,1.8,11126
agent_2,code_generation,1,2,0.984,1.5,4364
agent_3,code_generation,0,2,0.9033,1.5,11080
agent_2,code_generation,1,3,0.9392,1.5,4809
agent_3,data_analysis,1,3,0.9681,1.2,2875
agent_3,text_processing,0,0,0.912,1.0,5829
agent_3,image_analysis,1,3,0.9244,1.8,4920
agent_1,text_processing,1,2,0.9543,1.0,2448
agent_2,code_generation,1,2,0.9126,1.5,4431
agent_3,text_processing,0,0,0.9235,1.0,5135
agent_3,code_generation,0,3,0.9176,1.5,12573
agent_1,text_processing,1,1,0.9158,1.0,2181
agent_1,code_generation,0,2,0.9827,1.5,12592
agent_3,text_processing,0,0,0.9237,1.0,5488
agent_1,data_analysis,1,1,0.9807,1.2,2853
agent_2,text_processing,1,0,0.9081,1.0,2639
agent_3,code_generation,0,2,0.9743,1.5,10607
agent_2,text_processing,1,1,0.9626,1.0,2927
agent_1,data_analysis,1,1,0.9707,1.2,2616
agent_2,image_analysis,0,2,0.9243,1.8,16427
agent_1,code_generation,0,2,0.9615,1.5,11378
agent_2,text_processing,1,0,0.9251,1.0,2309
agent_2,data_analysis,0,0,0.9736,1.2,7888
agent_2,code_generation,1,0,0.9253,1.5,3737
agent_2,data_analysis,0,3,0.9331,1.2,11599
agent_2,data_analysis,0,3,0.9705,1.2,11527
agent_3,data_analysis,1,2,0.937,1.2,2720
agent_1,data_analysis,1,1,0.9706,1.2,2809
agent_2,data_analysis,0,1,0.901,1.2,10556
agent_2,code_generation,1,2,0.9083,1.5,4898
agent_3,code_generation,0,0,0.9159,1.5,7480
agent_1,code_generation,0,2,0.9463,1.5,11566
agent_1,data_analysis,1,0,0.9497,1.2,2476
agent_3,image_analysis,1,1,0.93,1.8,3779
agent_2,text_processing,1,1,0.9882,1.0,2888
agent_2,text_processing,1,3,0.9634,1.0,3313
agent_3,code_generation,0,2,0.9322,1.5,9928
agent_3,image_analysis,1,2,0.9349,1.8,4344
agent_1,image_analysis,0,2,0.9571,1.8,15085
agent_3,image_analysis,1,0,0.9381,1.8,3503
agent_3,image_analysis,1,1,0.9029,1.8,3732
agent_2,data_analysis,0,3,0.9305,1.2,11655
agent_2,text_processing,1,0,0.9095,1.0,2598
agent_1,data_analysis,1,2,0.977,1.2,3236
agent_2,data_analysis,0,1,0.9505,1.2,9797
agent_2,data_analysis,0,2,0.9218,1.2,11266
agent_3,image_analysis,1,3,0.9679,1.8,4295
agent_2,text_processing,1,3,0.9894,1.0,3352
agent_1,text_processing,1,1,0.9492,1.0,2140
agent_3,image_analysis,1,0,0.9344,1.8,3387
agent_3,image_analysis,1,2,0.9775,1.8,3982
agent_2,data_analysis,0,2,0.9792,1.2,10782
agent_1,image_analysis,0,0,0.9678,1.8,11439
agent_3,code_generation,0,0,0.9116,1.5,8070
agent_3,image_analysis,1,1,0.9097,1.8,3874
agent_3,data_analysis,1,0,0.9663,1.2,2243
agent_3,data_analysis,1,3,0.9603,1.2,3132
agent_1,code_generation,0,2,0.9441,1.5,10944
agent_1,code_generation,0,2,0.9032,1.5,11110
agent_2,image_analysis,0,0,0.9598,1.8,12859
agent_2,image_analysis,0,0,0.9874,1.8,12576
agent_3,code_generation,0,0,0.968,1.5,7739
agent_1,image_analysis,0,0,0.9695,1.8,10240
agent_2,code_generation,1,3,0.962,1.5,4836
agent_3,image_analysis,1,0,0.9044,1.8,3406
agent_3,data_analysis,1,2,0.9761,1.2,2637
agent_2,text_processing,1,2,0.9584,1.0,2934
agent_1,data_analysis,1,3,0.9579,1.2,3609
agent_2,text_processing,1,0,0.9807,1.0,2267
agent_1,data_analysis,1,1,0.9349,1.2,2540
agent_1,code_generation,0,0,0.9161,1.5,8581
agent_3,image_analysis,1,2,0.9483,1.8,3816
agent_1,image_analysis,0,2,0.9401,1.8,13051
agent_2,code_generation,1,2,0.9205,1.5,4748
agent_2,text_processing,1,0,0.9179,1.0,2274
agent_3,text_processing,0,0,0.9051,1.0,5167
agent_1,code_generation,0,0,0.9699,1.5,8379
agent_1,image_analysis,0,1,0.9498,1.8,13376
agent_2,image_analysis,0,1,0.9273,1.8,14811
agent_2,data_analysis,0,0,0.951,1.2,8500
agent_3,text_processing,0,2,0.9385,1.0,7192
agent_2,code_generation,1,2,0.9537,1.5,5014
agent_1,data_analysis,1,0,0.9566,1.2,2512
agent_1,data_analysis,1,3,0.9605,1.2,3585
agent_2,code_generation,1,3,0.9302,1.5,5528
agent_2,text_processing,1,2,0.9739,1.0,3164
agent_3,text_processing,0,0,0.9896,1.0,5345
agent_3,code_generation,0,3,0.9457,1.5,12708
agent_2,text_processing,1,2,0.9475,1.0,3083
agent_2,data_analysis,0,1,0.9788,1.2,10244
agent_3,code_generation,0,0,0.9316,1.5,7683
agent_1,data_analysis,1,3,0.9356,1.2,3807
agent_2,code_generation,1,1,0.9046,1.5,3924
agent_2,image_analysis,0,0,0.9415,1.8,14097
agent_1,data_analysis,1,3,0.9304,1.2,3563
agent_1,data_analysis,1,3,0.9883,1.2,3411
agent_3,data_analysis,1,2,0.9245,1.2,3056
agent_2,code_generation,1,1,0.9088,1.5,3971
agent_2,text_processing,1,3,0.951,1.0,3806
agent_2,text_processing,1,1,0.948,1.0,3020
agent_3,code_generation,0,3,0.957,1.5,12840
agent_2,text_processing,1,2,0.9532,1.0,3160
agent_2,code_generation,1,2,0.9892,1.5,4641
agent_2,image_analysis,0,0,0.9551,1.8,13626
agent_3,code_generation,0,1,0.9175,1.5,10072
agent_3,data_analysis,1,3,0.9571,1.2,3162
agent_2,code_generation,1,2,0.9672,1.5,4470
agent_1,text_processing,1,0,0.9709,1.0,1831
agent_3,code_generation,0,3,0.9602,1.5,11785
agent_1,code_generation,0,1,0.9873,1.5,10966
agent_3,text_processing,0,1,0.9605,1.0,6559
agent_1,data_analysis,1,1,0.9337,1.2,2739
agent_1,code_generation,0,0,0.942,1.5,8408
agent_1,image_analysis,0,3,0.9125,1.8,16973
agent_3,data_analysis,1,0,0.9613,1.2,1972
agent_1,image_analysis,0,2,0.9741,1.8,14172
agent_1,data_analysis,1,3,0.9539,1.2,3133
agent_1,image_analysis,0,3,0.9155,1.8,14483
agent_2,image_analysis,0,1,0.9807,1.8,13542
agent_1,text_processing,1,1,0.9695,1.0,2464
agent_1,data_analysis,1,3,0.9226,1.2,3458
agent_2,text_processing,1,1,0.9624,1.0,2527
agent_1,data_analysis,1,3,0.9639,1.2,3201
agent_2,code_generation,1,2,0.9463,1.5,4280
agent_1,image_analysis,0,2,0.975,1.8,13124
agent_2,data_analysis,0,0,0.9114,1.2,9359
agent_3,image_analysis,1,3,0.9462,1.8,4759
agent_3,code_generation,0,2,0.948,1.5,11563
agent_3,code_generation,0,2,0.9395,1.5,9766
agent_2,text_processing,1,3,0.9485,1.0,3292
agent_1,data_analysis,1,3,0.9254,1.2,3497
agent_2,image_analysis,0,0,0.9092,1.8,13396
agent_3,code_generation,0,0,0.9346,1.5,8801
agent_2,text_processing,1,3,0.9085,1.0,3407
agent_3,image_analysis,1,3,0.9458,1.8,4465
agent_3,text_processing,0,1,0.9307,1.0,6137
agent_3,code_generation,0,2,0.9341,1.5,10329
agent_3,data_analysis,1,2,0.9712,1.2,2801
agent_3,image_analysis,1,1,0.905,1.8,3518
agent_1,text_processing,1,0,0.9013,1.0,2019
agent_1,code_generation,0,2,0.9639,1.5,12560
agent_2,text_processing,1,0,0.9437,1.0,2617
agent_1,code_generation,0,2,0.9623,1.5,12208
agent_2,code_generation,1,2,0.9634,1.5,5100
agent_1,code_generation,0,0,0.935,1.5,8951
agent_1,data_analysis,1,0,0.9289,1.2,2459
agent_3,code_generation,0,3,0.9349,1.5,12166
agent_2,data_analysis,0,3,0.9088,1.2,13576
agent_2,data_analysis,0,3,0.9809,1.2,12772
agent_3,data_analysis,1,3,0.9733,1.2,2950
agent_1,text_processing,1,1,0.9171,1.0,2294
agent_1,image_analysis,0,3,0.9855,1.8,14310
agent_2,code_generation,1,3,0.929,1.5,4713
agent_2,code_generation,1,1,0.9633,1.5,4437
agent_2,code_generation,1,2,0.9893,1.5,4371
agent_2,code_generation,1,1,0.9299,1.5,4071
agent_1,image_analysis,0,0,0.968,1.8,11252
agent_2,data_analysis,0,0,0.9463,1.2,8653
agent_3,image_analysis,1,2,0.9519,1.8,4493
agent_3,data_analysis,1,0,0.9183,1.2,2311
agent_2,image_analysis,0,1,0.9755,1.8,14461
agent_2,code_generation,1,3,0.9137,1.5,5030
agent_2,data_analysis,0,0,0.9552,1.2,9227
agent_1,text_processing,1,1,0.9078,1.0,2302
agent_2,image_analysis,0,3,0.9658,1.8,20150
agent_2,code_generation,1,0,0.9642,1.5,3757
agent_1,code_generation,0,3,0.9889,1.5,12176
agent_2,data_analysis,0,1,0.9716,1.2,9475
agent_2,text_processing,1,2,0.953,1.0,2847
agent_3,code_generation,0,3,0.9285,1.5,11898
agent_2,data_analysis,0,0,0.9457,1.2,9191
agent_2,image_analysis,0,1,0.9897,1.8,13650
agent_2,code_generation,1,0,0.9075,1.5,3460
agent_1,data_analysis,1,2,0.9816,1.2,3265
agent_2,text_processing,1,3,0.9194,1.0,3616
agent_1,data_analysis,1,1,0.9609,1.2,2961
agent_3,code_generation,0,3,0.9258,1.5,10633
agent_2,text_processing,1,3,0.9858,1.0,3245
agent_3,image_analysis,1,1,0.9878,1.8,3420
agent_1,data_analysis,1,1,0.9075,1.2,2539
agent_2,code_generation,1,3,0.9857,1.5,5498
agent_2,data_analysis,0,2,0.9365,1.2,12223
agent_3,data_analysis,1,0,0.9565,1.2,2060
agent_1,data_analysis,1,0,0.9878,1.2,2241
agent_3,image_analysis,1,3,0.9665,1.8,4923
agent_3,image_analysis,1,0,0.9782,1.8,3370
agent_2,image_analysis,0,1,0.9657,1.8,14387
agent_2,image_analysis,0,2,0.9443,1.8,17315
agent_3,image_analysis,1,1,0.9227,1.8,3553
agent_2,code_generation,1,2,0.9573,1.5,4220
agent_3,image_analysis,1,2,0.9579,1.8,4399
agent_2,code_generation,1,2,0.9836,1.5,4635
